HS부호,적용시작일자,적용종료일자,한글품목명,영문품목명,한국표준무역분류명,수량단위최대단가,중량단위최대단가,수량단위코드,중량단위코드,수출성질코드,수입성질코드,품목규격명,필수규격명,참고규격명,규격설명,규격사항내용,성질통합분류코드,성질통합분류코드명
84862093,2016-01-01,2022-12-31,광물성 물질의 가공용 공작기계,Machine-tools for working mineral materials,,,,,,,,,,,,,,
8486209310,2013-01-01,2022-12-31,반도체 웨이퍼가공용의 연마기ㆍ광택기(래핑기를 포함한다),"Grinding or polishing machines for processing of semiconductor wafer, including lapping machines",,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486209320,2022-01-01,2022-12-31,반도체 웨이퍼의 스크라이빙ㆍ스코어링을 위한 다이싱기,Dicing machines for scribing or scoring semiconductor wafers,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486209390,2007-01-01,2022-12-31,기타,Other,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486209400,2013-01-01,2022-12-31,웨이퍼ㆍ캐리어ㆍ튜브를 세척하는 기계,"Machine for washing wafers, carrier or tube",,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486209500,2013-01-01,2022-12-31,반도체웨이퍼 위에 테이프를 부착시키는 기계,Machine for mounting tape on semiconductor wafers,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486209600,2012-01-01,2022-12-31,반도체웨이퍼를 개별 칩으로 절단하는 기기,Machine for sawing semiconductor wafer into chips,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486209900,2007-01-01,2022-12-31,기타,Other,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
84863010,2022-01-01,2022-12-31,유기발광다이오드(오엘이디) 디스플레이 제조용,For manufacturing organic light-emitting diodes (OLED) display,,,,,,,,,,,,,,
8486301010,2022-01-01,2022-12-31,연마기ㆍ광택기,Grinding or polishing machines,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486301020,2022-01-01,2022-12-31,도포 또는 현상기,Coating or developing machines,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
848630103,2022-01-01,2022-12-31,증착기,Deposition machines ,,,,,,,,,,,,,,
8486301031,2022-01-01,2022-12-31,물리적 방식의 것,Operated by physical method,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486301032,2022-01-01,2022-12-31,화학적 방식의 것,Operated by chemical method,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486301040,2022-01-01,2022-12-31,감광성 평판디스플레이용 기판에 회로모형을 투영하거나 드로잉하는 기기,Apparatus for the projection or drawing of circuit patterns on sensitised flat panel display substrates,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486301050,2022-01-01,2022-12-31,식각기,Etchers machines,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486301060,2022-01-01,2022-12-31,스트리핑하거나 세척하는 기기,Apparatus for stripping or cleaning,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486301090,2022-01-01,2022-12-31,기타,Other,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
84863020,2022-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
8486302010,2022-01-01,2022-12-31,연마기ㆍ광택기,Grinding or polishing machines,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486302020,2022-01-01,2022-12-31,도포 또는 현상기,Coating or developing machines,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
848630203,2022-01-01,2022-12-31,증착기,Deposition machines ,,,,,,,,,,,,,,
8486302031,2022-01-01,2022-12-31,물리적 방식의 것,Operated by physical method,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486302032,2022-01-01,2022-12-31,화학적 방식의 것,Operated by chemical method,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486302040,2022-01-01,2022-12-31,감광성 평판디스플레이용기판에 회로모형을 투영하거나 드로잉하는 기기,Apparatus for the projection or drawing of circuit patterns on sensitised flat panel display substrates,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486302050,2022-01-01,2022-12-31,식각기,Etchers machines,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486302060,2022-01-01,2022-12-31,스트리핑하거나 세척하는 기기,Apparatus for stripping or cleaning,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486302070,2022-01-01,2022-12-31,액정 공정용 기기,Machine and apparatus for liquid crystal progress of work ,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
8486302090,2022-01-01,2022-12-31,기타,Other,,,,U,KG,43B01,31B01,,,,,,32050601,(디스플레이패널제조용장비)
84864010,2017-01-01,2022-12-31,마스크와 레티클의 제조용ㆍ수리용 기계와 기기,Machines and apparatus for the manufacture or repair of masks and reticles ,,0,0,,,,,,,,,,,
8486401010,2007-01-01,2022-12-31,패턴형성기(주로 사진 감광액이 도포된 감광판으로부터 마스크와 레티클을 제조하기 위해 사용되는 것),Pattern generating apparatus of a kind used for producing masks or reticles from photoresist coated substrates,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486401020,2013-01-01,2022-12-31,마스크와 레티클을 처리ㆍ수리하기 위한 포커스드 이온빔 밀링기,Focused ionic-beam milling machines for removing or repairing mask and reticle,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486401030,2017-01-01,2022-12-31,포토레지스트를 도포ㆍ현상ㆍ경화시키는 기계,"Machines of coating, developing or stabilizing photoresist",,0,0,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486401040,2013-01-01,2022-12-31,"마스크와 레티클을 식각, 세척, 스트리핑하는 기계와 기기","Machines and apparatus for etching, cleaning or stripping mask and reticle",,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486401090,2007-01-01,2022-12-31,기타,Other,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
84864020,2016-01-01,2022-12-31,반도체 디바이스ㆍ전자집적회로의 조립용 기계와 기기,Machines and apparatus for assembling semiconductor devices or electronic integrated circuits,,,,,,,,,,,,,,
8486402010,2013-01-01,2022-12-31,"반도체 조립용의 다이 부착기, 테이프자동접착기ㆍ와이어접착기","Die attach apparatus, tape automated bonders, and wire bonders for assembly of semiconductors",,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486402020,2013-01-01,2022-12-31,반도체 디바이스를 삽입ㆍ제거시키는 기계,Machines for inserting or removing semiconductor devices,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
848640203,2016-01-01,2022-12-31,패키지성형이나 리드프레임의 절단용ㆍ성형용 기계,Machines for molding package or cutting and molding lead frame,,,,,,,,,,,,,,
8486402031,2007-01-01,2022-12-31,반도체조립용 인캡슐레이션 기기,Encapsulation equipment for assembly of semiconductors,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486402039,2007-01-01,2022-12-31,기타,Other,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486402040,2013-01-01,2022-12-31,납볼을 반도체 제조용 인쇄회로기판이나 세라믹기판에 탑재하는 기계,Machines to attach solder ball on semiconductor circuit board or ceramic board,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486402070,2013-01-01,2022-12-31,사출식ㆍ압축식의 고무ㆍ플라스틱 성형용 주형,Moulds for rubber or plastics of injection or compression types,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486402080,2013-01-01,2022-12-31,"반도체 다이를 부착하거나 웨이퍼, 캐리어, 튜브를 세척하는 기계","Machines for bonding semiconductor die, washing wafers, carrier or tube",,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
848640209,2016-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
8486402091,2014-01-01,2022-12-31,"굽힘용ㆍ접음용ㆍ교정용ㆍ펼침용 금속가공 공작기계(반도체 리드의 것으로서 프레스를 포함하며, 수치제어식의 여부는 상관없다)","Machine-tools (including presses) for working metal by bending, folding, straightening, flattening, for semiconductor leads, whether or not numerically controlled",,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486402093,2009-01-01,2022-12-31,웨이퍼의 절단 이전에 전체 웨이퍼에 연결접점(범프)을 형성하는 웨이퍼 범핑용 기기,Machines for forming connections(bump) on an entire wafer before dicing,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486402095,2013-01-01,2022-12-31,저항가열식의 전기식 노(爐)와 오븐,Resistance heated electric furnaces and ovens,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486402099,2007-01-01,2022-12-31,기타,Other,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
84864030,2017-01-01,2022-12-31,"보울, 웨이퍼, 반도체 디바이스, 전자집적회로와 평판디스플레이의 권양(捲揚), 취급, 적하(積荷)나 양하(揚荷)용 기계와 기기","Machines and apparatus for lifting, handing, loading or unloading of boules, wafers,  semiconductor devices, electronic integrated circuits and flat panel displays",,0,0,,,,,,,,,,,
8486403010,2013-01-01,2022-12-31,"반도체 소자 제조용 웨이퍼, 웨이퍼카셋트, 상자나 그 밖의 물품을 이송, 핸들링 그리고 저장하기 위한 것","Automated machines and apparatus for transport, handling and storage of semiconductor wafers, wafer cassettes, boxes and other material for semiconductor devices",,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486403020,2017-01-01,2022-12-31,"평판디스플레이의 권양(捲揚), 취급, 적하(積荷)나 양하(揚荷)용의 것","For lifting, handling, loading or unloading of flat panel display",,0,0,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486403090,2007-01-01,2022-12-31,기타,Other,,,,U,KG,43A01,31A01,,,,,,32050701,(반도체제조용장비)
8486901000,2022-01-01,2022-12-31,보울ㆍ웨이퍼 제조용 기계와 기기의 것,Of machines and apparatus for the manufacture of boules or wafers,,,,,KG,43A02,31A02,,,,,,32050702,(반도체제조용장비 부품)
84869020,2016-01-01,2022-12-31,반도체 디바이스ㆍ전자집적회로 제조용 기계와 기기의 것,Of machines and apparatus for making semiconductor devices or electronic integrated circuits,,,,,,,,,,,,,,
8486902030,2022-01-01,2022-12-31,정전식 척(chuck),Electrostatic chuck,,,,,KG,43A02,31A02,,,,,,32050702,(반도체제조용장비 부품)
8486902040,2022-01-01,2022-12-31,도포ㆍ현상ㆍ증착ㆍ식각용 기기의 것,"Of machines for coating, developing, deposition or etching",,,,,KG,43A02,31A02,,,,,,32050702,(반도체제조용장비 부품)
8486902090,2022-01-01,2022-12-31,기타,Other,,,,,KG,43A02,31A02,,,,,,32050702,(반도체제조용장비 부품)
84869030,2016-01-01,2022-12-31,평판디스플레이 제조용 기계와 기기의 것,Of machines and apparatus for the manufacture of flat panel displays,,,,,,,,,,,,,,
8486903050,2022-01-01,2022-12-31,유기발광다이오드(오엘이디) 디스플레이 제조용기기의 것,Of machines and apparatus for the manufacture of OLED displays,,,,,KG,43B01,31B01,,,,,,32050602,(디스플레이패널제조용장비 부품)
8486903060,2022-01-01,2022-12-31,액정 디스플레이 제조용 기기의 것,Of machines and apparatus for the manufacture of liquid crystal displays,,,,,KG,43B01,31B01,,,,,,32050602,(디스플레이패널제조용장비 부품)
8486903090,2022-01-01,2022-12-31,기타,Other,,,,,KG,43B01,31B01,,,,,,32050602,(디스플레이패널제조용장비 부품)
8486904000,2022-01-01,2022-12-31,이 류의 주 제11호다목에서 특정한 기계와 기기의 것,Of machines and apparatus specified in Note 11 (C) to this Chapter,,,,,KG,43A02,31A02,,,,,,32050702,(반도체제조용장비 부품)
8487100000,2013-01-01,2022-12-31,선박이나 보트의 추진기와 그 블레이드(blade),Ships＇ or boats＇ propellers and blades therefor,,,,,KG,45501,33501,,,,,,31060490,(기타 선박용 부품)
8487901000,2013-01-01,2022-12-31,제87류 차량용,For vehicles of Chapter 87,,,,,KG,45301,33201,,,,,,32039002,(기타 일반기계 부품)
84879090,2016-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
8487909010,2007-01-01,2022-12-31,오일 실링,Oil seal rings,,,,,KG,43301,31119,,,,,,32020190,(기타 기계요소)
8487909090,2007-01-01,2022-12-31,기타,Other,,,,,KG,43301,31119,,,,,,32020190,(기타 기계요소)
8501101000,2002-01-01,2022-12-31,직류 전동기,DC motors,,,,U,KG,43401,32201,,,,,,32040201,(소형 직류 전동기)
8501102000,2002-01-01,2022-12-31,교류 전동기,AC motors,,,,U,KG,43401,32201,,,,,,32040201,(소형 직류 전동기)
8501103000,2002-01-01,2022-12-31,교류ㆍ직류 겸용 전동기,Universal AC/DC motors,,,,U,KG,43401,32201,,,,,,32040203,(소형 직류·교류 겸용 전동기)
8501201000,2017-01-01,2022-12-31,출력이 37.5와트 초과 100와트 이하인 것,"Of an output exceeding 37.5 W, but not exceeding 100 W",,0,0,U,KG,43401,32201,,,,,,32040203,(소형 직류·교류 겸용 전동기)
8501202000,2017-01-01,2022-12-31,출력이 100와트 초과 750와트 이하인 것,"Of an output exceeding 100 W, but not exceeding 750 W",,0,0,U,KG,43401,32201,,,,,,32040206,(중대형 직류·교류 겸용 전동기)
8501203000,2002-01-01,2022-12-31,출력이 750와트를 초과하는 것,Of an output exceeding 750 W,,,,U,KG,43401,32201,,,,,,32040206,(중대형 직류·교류 겸용 전동기)
85013110,2016-01-01,2022-12-31,직류 전동기,DC motors,,,,,,,,,,,,,,
8501311010,2002-01-01,2022-12-31,출력이 100와트 이하인 것,Of an output not exceeding 100 W,,,,U,KG,43401,32201,,,,,,32040201,(소형 직류 전동기)
8501311090,2002-01-01,2022-12-31,기타,Other,,,,U,KG,43401,32201,,,,,,32040204,(중대형 직류 전동기)
8501312000,2013-01-01,2022-12-31,직류 발전기,DC generators,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501321000,2013-01-01,2022-12-31,직류 전동기,DC motors,,,,U,KG,43401,32201,,,,,,32040204,(중대형 직류 전동기)
8501322000,2013-01-01,2022-12-31,직류 발전기,DC generators,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501331000,2013-01-01,2022-12-31,직류 전동기,DC motors,,,,U,KG,43401,32201,,,,,,32040204,(중대형 직류 전동기)
8501332000,2013-01-01,2022-12-31,직류 발전기,DC generators,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501341000,2013-01-01,2022-12-31,직류 전동기,DC motors,,,,U,KG,43401,32101,,,,,,32040204,(중대형 직류 전동기)
8501342000,2013-01-01,2022-12-31,직류 발전기,DC generators,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501401000,2002-01-01,2022-12-31,출력이 100와트 이하인 것,Of an output not exceeding 100 W,,,,U,KG,43401,32201,,,,,,32040202,(소형 교류 전동기)
8501402000,2017-01-01,2022-12-31,출력이 100와트 초과 750와트 이하인 것,Of an output exceeding 100 W but not exceeding 750 W,,0,0,U,KG,43401,32201,,,,,,32040205,(중대형 교류 전동기)
8501403000,2017-01-01,2022-12-31,출력이 750와트 초과 75킬로와트 이하인 것,Of an output exceeding 750 W but not exceeding 75 kW,,0,0,U,KG,43401,32201,,,,,,32040205,(중대형 교류 전동기)
8501404000,2002-01-01,2022-12-31,출력이 75킬로와트를 초과하는 것,Of an output exceeding 75 kW,,,,U,KG,43401,32201,,,,,,32040205,(중대형 교류 전동기)
8501510000,2002-01-01,2022-12-31,출력이 750와트 이하인 것,Of an output not exceeding 750 W,,,,U,KG,43401,32201,,,,,,32040205,(중대형 교류 전동기)
8501520000,2017-01-01,2022-12-31,출력이 750와트 초과 75킬로와트 이하인 것,Of an output exceeding 750 W but not exceeding 75 kW,,0,0,U,KG,43401,32201,,,,,,32040205,(중대형 교류 전동기)
8501531000,2002-01-01,2022-12-31,출력이 375킬로와트 이하인 것,Of an output not exceeding 375 kW,,,,U,KG,43401,32201,,,,,,32040205,(중대형 교류 전동기)
8501532000,2017-01-01,2022-12-31,"출력이 375킬로와트 초과 1,500킬로와트 이하인 것",Of an output exceeding 375 kW but not exceeding 1500 kW,,0,0,U,KG,43401,32201,,,,,,32040205,(중대형 교류 전동기)
8501534000,2002-01-01,2022-12-31,"출력이 1,500킬로와트를 초과하는 것",Of an output exceeding 1500 kW,,,,U,KG,43401,32201,,,,,,32040205,(중대형 교류 전동기)
8501611000,2002-01-01,2022-12-31,출력이 750볼트암페어 이하인 것,Of an output not exceeding 750 VA,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501612000,2017-01-01,2022-12-31,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것,Of an output exceeding 750 VA but not exceeding 75 kVA,,0,0,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501620000,2017-01-01,2022-12-31,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,Of an output exceeding 75 kVA but not exceeding 375 kVA,,0,0,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501631000,2013-01-01,2022-12-31,400킬로와트에 상응하는 출력 이상인 것,Not less than an output equivalent to 400 kW,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501639000,2002-01-01,2022-12-31,기타,Other,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501640000,2002-01-01,2022-12-31,출력이 750킬로볼트암페어를 초과하는 것,Of an output exceeding 750 kVA,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501710000,2022-01-01,2022-12-31,출력이 50와트 이하인 것,Of an output not exceeding 50 W,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501721000,2022-01-01,2022-12-31,출력이 50와트 초과 750와트 이하인 것,Of an output exceeding 50 W but not exceeding 750 W,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501722000,2022-01-01,2022-12-31,출력이 750와트 초과 75킬로와트 이하인 것,Of an output exceeding 750 W but not exceeding 75 kW,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501723000,2022-01-01,2022-12-31,출력이 75킬로와트 초과 375킬로와트 이하인 것,Of an output exceeding 75 kW but not exceeding 375 kW,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501724000,2022-01-01,2022-12-31,출력이 375킬로와트를 초과하는 것,Of an output exceeding 375 kW,,,,U,KG,43401,32101,,,,,,32040102,(직류 발전기)
8501801000,2022-01-01,2022-12-31,출력이 750볼트암페어 이하인 것,Of an output not exceeding 750 VA,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501802000,2022-01-01,2022-12-31,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것,Of an output exceeding 750 VA but not exceeding 75 kVA,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501803000,2022-01-01,2022-12-31,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,Of an output exceeding 75 kVA but not exceeding 375 kVA,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
85018040,2022-01-01,2022-12-31,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,Of an output exceeding 375 kVA but not exceeding 750 kVA,,,,,,,,,,,,,,
8501804010,2022-01-01,2022-12-31,400킬로와트에 상응하는 출력 이상인 것,Not less than an output equivalent to 400 kW,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501804090,2022-01-01,2022-12-31,기타,Other,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8501805000,2022-01-01,2022-12-31,출력이 750킬로볼트암페어를 초과하는 것,Of an output exceeding 750 kVA,,,,U,KG,43401,32101,,,,,,32040103,(교류 발전기)
8502111000,2002-01-01,2022-12-31,출력이 750볼트암페어 이하인 것,Of an output not exceeding 750 VA,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502112000,2017-01-01,2022-12-31,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것,Of an output exceeding 750 VA but not exceeding 75 kVA,,0,0,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502120000,2017-01-01,2022-12-31,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,Of an output exceeding 75 kVA but not exceeding 375 kVA,,0,0,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
85021310,2017-01-01,2022-12-31,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,Of an output exceeding 375 kVA but not exceeding 750 kVA,,0,0,,,,,,,,,,,
8502131010,2013-01-01,2022-12-31,400킬로와트에 상응하는 출력 이상인 것,Not less than an output equivalent to 400 kW,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502131090,2002-01-01,2022-12-31,기타,Other,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502132000,2017-01-01,2022-12-31,"출력이 750킬로볼트암페어 초과 3,500킬로볼트암페어 이하인 것",Of an output exceeding 750 kVA but not exceeding 3500 kVA,,0,0,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502134000,2002-01-01,2022-12-31,"출력이 3,500킬로볼트암페어를 초과하는 것",Of an output exceeding 3500 kVA,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502201000,2002-01-01,2022-12-31,출력이 75킬로볼트암페어 이하인 것,Of an output not exceeding 75 kVA,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502202000,2017-01-01,2022-12-31,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,Of an output exceeding 75 kVA but not exceeding 375 kVA,,0,0,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
85022030,2017-01-01,2022-12-31,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,Of an output exceeding 375 kVA but not exceeding 750 kVA,,0,0,,,,,,,,,,,
8502203010,2013-01-01,2022-12-31,400킬로와트에 상응하는 출력 이상인 것,Not less than an output equivalent to 400 kW,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502203090,2002-01-01,2022-12-31,기타,Other,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502204000,2002-01-01,2022-12-31,출력이 750킬로볼트암페어를 초과하는 것,Of an output exceeding 750 kVA,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502311000,2002-01-01,2022-12-31,출력이 75킬로볼트암페어 이하인 것,Of an output not exceeding 75 kVA,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502312000,2017-01-01,2022-12-31,출력이 75킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,Of an output exceeding 75 kVA but not exceeding 750 kVA,,0,0,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502314000,2002-01-01,2022-12-31,출력이 750킬로볼트암페어를 초과하는 것,Of an output exceeding 750 kVA,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502391000,2002-01-01,2022-12-31,출력이 75킬로볼트암페어 이하인 것,Of an output not exceeding 75 kVA,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502392000,2017-01-01,2022-12-31,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,Of an output exceeding 75 kVA but not exceeding 375 kVA,,0,0,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502393000,2017-01-01,2022-12-31,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,Of an output exceeding 375 kVA but not exceeding 750 kVA,,0,0,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502394000,2002-01-01,2022-12-31,출력이 750킬로볼트암페어를 초과하는 것,Of an output exceeding 750 kVA,,,,U,KG,43401,32101,,,,,,32040101,(엔진결합 발전기)
8502400000,2002-01-01,2022-12-31,회전변환기,Electric rotary converters,,,,U,KG,43401,32301,,,,,,32040101,(엔진결합 발전기)
8503001000,2002-01-01,2022-12-31,전동기의 것,Of motors,,,,,KG,43401,32201,,,,,,32040207,(전동기 부품)
85030020,2016-01-01,2022-12-31,발전기ㆍ발전세트의 것,Of generators and of generating sets,,,,,,,,,,,,,,
8503002010,2013-01-01,2022-12-31,풍력발전기용,For wind-powered generators,,,,,KG,43401,32201,,,,,,32040104,(발전기 부품)
8503002090,2011-01-01,2022-12-31,기타,Other,,,,,KG,43401,32201,,,,,,32040104,(발전기 부품)
8503003000,2002-01-01,2022-12-31,회전변환기의 것,Of rotary converters,,,,,KG,43401,32301,,,,,,32040303,(전기변환장치 부품)
85041010,2016-01-01,2022-12-31,전류가 20암페어 이하인 것,Rated at not more than 20 A,,,,,,,,,,,,,,
8504101010,2002-01-01,2022-12-31,전류가 1암페어 이하인 것,Rated at not more than 1 A,,,,U,KG,44Z01,32301,,,,,,32040302,(안정기)
8504101020,2017-01-01,2022-12-31,전류가 1암페어 초과 20암페어 이하인 것,Rated at more than 1 A but not more than 20 A,,0,0,U,KG,44Z01,32301,,,,,,32040302,(안정기)
8504102000,2017-01-01,2022-12-31,전류가 20암페어 초과 60암페어 이하인 것,Rated at more than 20 A but not more than 60 A,,0,0,U,KG,44Z01,32301,,,,,,32040302,(안정기)
8504103000,2002-01-01,2022-12-31,전류가 60암페어를 초과하는 것,Rated at more than 60 A,,,,U,KG,44Z01,32301,,,,,,32040302,(안정기)
8504211000,2002-01-01,2022-12-31,계기용 변압기,Instrument transformers,,,,U,KG,44Z01,32301,,,,,,32040401,(유압식 변압기)
85042190,2016-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
8504219010,2002-01-01,2022-12-31,용량이 100킬로볼트암페어 이하인 것,Having a power handling capacity not exceeding 100 kVA,,,,U,KG,44Z01,32301,,,,,,32040401,(유압식 변압기)
8504219020,2017-01-01,2022-12-31,용량이 100킬로볼트암페어 초과 650킬로볼트암페어 이하인 것,Having a power handling capacity exceeding 100 kVA but not exceeding 650 kVA,,0,0,U,KG,44Z01,32301,,,,,,32040401,(유압식 변압기)
8504221000,2002-01-01,2022-12-31,계기용 변압기,Instrument transformers,,,,U,KG,44Z01,32301,,,,,,32040401,(유압식 변압기)
85042290,2016-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
8504229010,2017-01-01,2022-12-31,"용량이 650킬로볼트암페어 초과 1,000킬로볼트암페어 이하인 것","Having a power handling capacity exceeding 650 kVA but not exceeding 1,000 kVA",,0,0,U,KG,44Z01,32301,,,,,,32040401,(유압식 변압기)
8504229020,2017-01-01,2022-12-31,"용량이 1,000킬로볼트암페어 초과 5,000킬로볼트암페어 이하인 것","Having a power handling capacity exceeding 1,000 kVA but not exceeding 5,000 kVA",,0,0,U,KG,44Z01,32301,,,,,,32040401,(유압식 변압기)
8504229030,2017-01-01,2022-12-31,"용량이 5,000킬로볼트암페어 초과 10,000킬로볼트암페어 이하인 것","Having a power handling capacity exceeding 5,000 kVA but not exceeding 10,000 kVA",,0,0,U,KG,44Z01,32301,,,,,,32040401,(유압식 변압기)
8504230000,2002-01-01,2022-12-31,"용량이 10,000킬로볼트암페어를 초과하는 것","Having a power handling capacity exceeding 10,000 kVA",,,,U,KG,44Z01,32301,,,,,,32040401,(유압식 변압기)
8504311000,2002-01-01,2022-12-31,계기용 변압기,Instrument transformers,,,,U,KG,44Z01,32301,,,,,,32040490,(기타 변압기)
8504312000,2002-01-01,2022-12-31,전압 조정기,Voltage regulators,,,,U,KG,44Z01,32301,,,,,,32040490,(기타 변압기)
85043190,2016-01-01,2022-12-31,기타,Other,,,,,,,,,,,,,,
